id,set_name,img,text,gold_hate,gold_pc,gold_attack,pc,attack
73159,train,img/73159.png,im really sorry that your not feeling well today but im still gonna need a sandwich,['not_hateful'],['pc_empty'],['attack_empty'],None,None
82179,train,img/82179.png,do you have any idea how black you were going,['not_hateful'],['pc_empty'],['attack_empty'],None,None
12953,train,img/12953.png,all starting from 1995,['not_hateful'],['pc_empty'],['attack_empty'],None,None
70529,train,img/70529.png,no i'm on my period no i have diarrea,['not_hateful'],['pc_empty'],['attack_empty'],None,None
87621,train,img/87621.png,"today in the news more 'peaceful terrorists"" blowing up shit",['not_hateful'],['pc_empty'],['attack_empty'],None,None
30872,train,img/30872.png,people who speed why should i slow down?,['not_hateful'],['pc_empty'],['attack_empty'],None,None
26598,train,img/26598.png,"""ammosexual"" 'cause big guns compensate for small ones",['not_hateful'],['pc_empty'],['attack_empty'],None,None
36928,train,img/36928.png,some people aren't your friends they're just scared to be your enemies,['not_hateful'],['pc_empty'],['attack_empty'],None,None
78921,train,img/78921.png,honey badger don't care,['not_hateful'],['pc_empty'],['attack_empty'],None,None
62510,train,img/62510.png,"when your wife is secretly a dinosaur, and you don't find out before she givs birth to four crossbreed raptors",['not_hateful'],['pc_empty'],['attack_empty'],None,None
91430,train,img/91430.png,one does not simply become vladimir poot,['not_hateful'],['pc_empty'],['attack_empty'],None,None
48306,train,img/48306.png,cracking open a sold one with the boys,['not_hateful'],['pc_empty'],['attack_empty'],None,None
29841,train,img/29841.png,men be like im finally ready to settle down,['not_hateful'],['pc_empty'],['attack_empty'],None,None
16824,train,img/16824.png,removes polish with chemicals no one bats an eye... starts world war ii commits crimes against the polish,['not_hateful'],['pc_empty'],['attack_empty'],None,None
58642,train,img/58642.png,black men! think! killing each other is like killing soldiers in your own army,['not_hateful'],['pc_empty'],['attack_empty'],None,None
85023,train,img/85023.png,bitch please i'm native american,['not_hateful'],['pc_empty'],['attack_empty'],None,None
89741,train,img/89741.png,yes sir..! that's a cock,['not_hateful'],['pc_empty'],['attack_empty'],None,None
31092,train,img/31092.png,what stopped a suicidal boy from jumping? the rope,['not_hateful'],['pc_empty'],['attack_empty'],None,None
7194,train,img/07194.png,running is one of the best ways to stay fit,['not_hateful'],['pc_empty'],['attack_empty'],None,None
56123,train,img/56123.png,"""if you kill your enemies, they win."" justin trudeau share if this is the dumbest comment ever by anyone",['not_hateful'],['pc_empty'],['attack_empty'],None,None
63028,train,img/63028.png,when your fifth wife eats grass from another guys hand,['not_hateful'],['pc_empty'],['attack_empty'],None,None
98314,train,img/98314.png,"healthcare is a right and the government should pay for it guns are a right, should the government pay pay for them too?",['not_hateful'],['pc_empty'],['attack_empty'],None,None
10689,train,img/10689.png,when you got an itch on your back that you can't reach but your white friend got you,['not_hateful'],['pc_empty'],['attack_empty'],None,None
8563,train,img/08563.png,the terrible actions this all began with of one man doing a terrible job for mankind,['not_hateful'],['pc_empty'],['attack_empty'],None,None
36570,train,img/36570.png,or we'll kill you stop making fun of our peaceful religion,['not_hateful'],['pc_empty'],['attack_empty'],None,None
46925,train,img/46925.png,when you find out there's an opening for the role of chewbacca,['not_hateful'],['pc_empty'],['attack_empty'],None,None
58679,train,img/58679.png,it's called fuck off and it's located over there,['not_hateful'],['pc_empty'],['attack_empty'],None,None
43520,train,img/43520.png,knowing white people he's probably the father,['not_hateful'],['pc_empty'],['attack_empty'],None,None
14657,train,img/14657.png,islam is the religion of peace peace over here peace over there,['not_hateful'],['pc_empty'],['attack_empty'],None,None
75241,train,img/75241.png,he can be his new boy firend,['not_hateful'],['pc_empty'],['attack_empty'],None,None
78623,train,img/78623.png,like if you agree defending the border is not a political option. it is a constitutional obligation,['not_hateful'],['pc_empty'],['attack_empty'],None,None
67190,train,img/67190.png,a fire cracker,['not_hateful'],['pc_empty'],['attack_empty'],None,None
79658,train,img/79658.png,"bull shit, the evolved form of nonsense",['not_hateful'],['pc_empty'],['attack_empty'],None,None
68951,train,img/68951.png,"if i get compared to michelle obama one more time, i'm gonna lose it!!!",['not_hateful'],['pc_empty'],['attack_empty'],None,None
72194,train,img/72194.png,"they fear us waking up from the bull shit, and taking back what was stolen from us",['not_hateful'],['pc_empty'],['attack_empty'],None,None
64215,train,img/64215.png,gays hanging out in the muslim world,['not_hateful'],['pc_empty'],['attack_empty'],None,None
19420,train,img/19420.png,"so cohen has a history of intentional dishonesty from lying to congress, lying to the irs, lying about his wife's 's birth. lying to banks and he even took millions as an insider consultant without informing trump but dems trust his testimony to be truthful. lol!",['not_hateful'],['pc_empty'],['attack_empty'],None,None
4915,train,img/04915.png,they want this not beause they love you they need to mix breed to preserve their species,['not_hateful'],['pc_empty'],['attack_empty'],None,None
59601,train,img/59601.png,fifty shades of goat an isis love story,['not_hateful'],['pc_empty'],['attack_empty'],None,None
49280,train,img/49280.png,i'm looking for the democrat restroom,['not_hateful'],['pc_empty'],['attack_empty'],None,None
23519,train,img/23519.png,i'm not a racist,['not_hateful'],['pc_empty'],['attack_empty'],None,None
79234,train,img/79234.png,that look when your father sells you for a goat,['not_hateful'],['pc_empty'],['attack_empty'],None,None
42178,train,img/42178.png,rohingya women protest on the rohingya crisis anniversary,['not_hateful'],['pc_empty'],['attack_empty'],None,None
84692,train,img/84692.png,i was going to make an anal sex joke butt fuck it,['not_hateful'],['pc_empty'],['attack_empty'],None,None
73690,train,img/73690.png,'' wing wing wing '',['not_hateful'],['pc_empty'],['attack_empty'],None,None
10639,train,img/10639.png,now i'm gonna use two fingers,['not_hateful'],['pc_empty'],['attack_empty'],None,None
93428,train,img/93428.png,vote for the candidate who wants to kiss babies not kill them,['not_hateful'],['pc_empty'],['attack_empty'],None,None
8196,train,img/08196.png,women can wear what they want you dont have the right to ban the burka its basic democracy,['not_hateful'],['pc_empty'],['attack_empty'],None,None
58471,train,img/58471.png,hey bro close your eyes bro yes bro? ok bro o yeah abdul go deeper,['not_hateful'],['pc_empty'],['attack_empty'],None,None
64958,train,img/64958.png,look son an idiot,['not_hateful'],['pc_empty'],['attack_empty'],None,None
81532,train,img/81532.png,last summer it was very hot,['not_hateful'],['pc_empty'],['attack_empty'],None,None
75624,train,img/75624.png,stupid i am here i love you darling,['not_hateful'],['pc_empty'],['attack_empty'],None,None
51602,train,img/51602.png,post this on your timeline just to piss off your trump supporter friends,['not_hateful'],['pc_empty'],['attack_empty'],None,None
34107,train,img/34107.png,and that was the last time we let jr feed himself,['not_hateful'],['pc_empty'],['attack_empty'],None,None
45216,train,img/45216.png,it's gettin hot in here so take off all ur clothes,['not_hateful'],['pc_empty'],['attack_empty'],None,None
6237,train,img/06237.png,"when leadership says it's not mandatory but it's ""highly encouraged""!!!",['not_hateful'],['pc_empty'],['attack_empty'],None,None
65189,train,img/65189.png,i just sharted ... my protein shake,['not_hateful'],['pc_empty'],['attack_empty'],None,None
54376,train,img/54376.png,when you messed up your shave again,['not_hateful'],['pc_empty'],['attack_empty'],None,None
41678,train,img/41678.png,democrats this is what they look like,['not_hateful'],['pc_empty'],['attack_empty'],None,None
7413,train,img/07413.png,hello! may i please speak with jesus? cause these folks gonna make me break at least 4 of the ten commandments,['not_hateful'],['pc_empty'],['attack_empty'],None,None
61589,train,img/61589.png,dementia or just another lying democrat it's hard to tell one from the other,['not_hateful'],['pc_empty'],['attack_empty'],None,None
32405,train,img/32405.png,"and in this corner, weighing in at 140 lbs",['not_hateful'],['pc_empty'],['attack_empty'],None,None
67548,train,img/67548.png,when you do a fat rail but you still feel down,['not_hateful'],['pc_empty'],['attack_empty'],None,None
41023,train,img/41023.png,bills comin for ya on friday like,['not_hateful'],['pc_empty'],['attack_empty'],None,None
78650,train,img/78650.png,i remember when your mom dropped you off to school she got a fine for littering,['not_hateful'],['pc_empty'],['attack_empty'],None,None
92846,train,img/92846.png,did somebody say hump day,['not_hateful'],['pc_empty'],['attack_empty'],None,None
61743,train,img/61743.png,same,['not_hateful'],['pc_empty'],['attack_empty'],None,None
75648,train,img/75648.png,help the starving children of the world!,['not_hateful'],['pc_empty'],['attack_empty'],None,None
60215,train,img/60215.png,truth be told the real reason for racism,['not_hateful'],['pc_empty'],['attack_empty'],None,None
64753,train,img/64753.png,"life is hard, it's harder when you're stupid",['not_hateful'],['pc_empty'],['attack_empty'],None,None
87412,train,img/87412.png,the military finally sent this man back to his family,['not_hateful'],['pc_empty'],['attack_empty'],None,None
42987,train,img/42987.png,i'm not saying that i hate donald trump but i'd unplug his life support to charge my cellphone,['not_hateful'],['pc_empty'],['attack_empty'],None,None
38714,train,img/38714.png,on a scalefrom 1 to 10 how much do you like kissing,['not_hateful'],['pc_empty'],['attack_empty'],None,None
54083,train,img/54083.png,cheering on your team in the world cup,['not_hateful'],['pc_empty'],['attack_empty'],None,None
20187,train,img/20187.png,when karen helps u camouflage the crackhouse,['not_hateful'],['pc_empty'],['attack_empty'],None,None
71593,train,img/71593.png,cheers to all my haters! be patient. so much more is coming,['not_hateful'],['pc_empty'],['attack_empty'],None,None
10625,train,img/10625.png,the new democratic flag,['not_hateful'],['pc_empty'],['attack_empty'],None,None
15083,train,img/15083.png,what did you say? i didn't quite catch that,['not_hateful'],['pc_empty'],['attack_empty'],None,None
14397,train,img/14397.png,lol she thinks she's a goat,['not_hateful'],['pc_empty'],['attack_empty'],None,None
57984,train,img/57984.png,"mark zuckerberg's wife, priscilla chan is a man",['not_hateful'],['pc_empty'],['attack_empty'],None,None
39051,train,img/39051.png,your rights end where my feelings begin,['not_hateful'],['pc_empty'],['attack_empty'],None,None
58602,train,img/58602.png,when the beat drops in the synagogue,['not_hateful'],['pc_empty'],['attack_empty'],None,None
71503,train,img/71503.png,not only is donald trump my president..... but he's also barack obama and hillary clinton's president! don't you love it! :d,['not_hateful'],['pc_empty'],['attack_empty'],None,None
43265,train,img/43265.png,"do you think when fish get thrown back by fishermen, they swim around yelling about alien abductions and the other fish stop talking to them?",['not_hateful'],['pc_empty'],['attack_empty'],None,None
73219,train,img/73219.png,when you and your homie load each other's dishwashers,['not_hateful'],['pc_empty'],['attack_empty'],None,None
